33.017608, -117.125572, Monday, 1748.8, 0, 25, 58
33.017635, -117.125526, Monday, 1752.8, 0, 26, 5
33.017635, -117.125526, Monday, 1752.8, 0, 26, 5
33.017681, -117.125488, Monday, 1760.8, 0, 26, 12
33.017681, -117.125488, Monday, 1760.8, 0, 26, 12
33.017776, -117.125442, Monday, 1772.8, 0, 26, 19
33.017776, -117.125442, Monday, 1772.8, 0, 26, 19
33.017852, -117.125389, Monday, 1780.8, 0, 26, 26
33.017852, -117.125389, Monday, 1780.8, 0, 26, 26
33.01791, -117.12535, Monday, 1788.8, 0, 26, 33
33.01791, -117.12535, Monday, 1788.8, 0, 26, 33
33.017967, -117.125289, Monday, 1796.8, 0, 26, 40
33.017967, -117.125289, Monday, 1796.8, 0, 26, 40
33.018028, -117.125236, Monday, 1804.8, 0, 26, 47
33.018028, -117.125236, Monday, 1804.8, 0, 26, 47
33.018066, -117.125183, Monday, 1812.8, 0, 26, 54
33.018066, -117.125183, Monday, 1812.8, 0, 26, 54
33.01815, -117.125137, Monday, 1824.8, 0, 27, 1
33.01815, -117.125137, Monday, 1824.8, 0, 27, 1
33.018218, -117.125091, Monday, 1832.8, 0, 27, 8
33.018218, -117.125091, Monday, 1832.8, 0, 27, 8
33.018302, -117.125045, Monday, 1844.8, 0, 27, 15
33.018302, -117.125045, Monday, 1844.8, 0, 27, 15
33.018398, -117.124984, Monday, 1856.8, 0, 27, 22
33.018398, -117.124984, Monday, 1856.8, 0, 27, 22
33.018455, -117.124923, Monday, 1864.8, 0, 27, 29
33.018455, -117.124923, Monday, 1864.8, 0, 27, 29
